Sale_ID,Customer_ID,Product_ID,Date,Quantity,Price,Discount,Name,Age,Gender,Region,Product_Name,Category,Supplier_ID,Cost_Price,Supplier_Name,Contact_Person,Contact_Email,City,State
5983,C061,P045,2024-10-20,1,59.5,0.023801878063506456,Paul Young,62,M,Midwest,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
5984,C112,P031,2024-10-20,10,37.0,0.08092656543546584,Frank White,52,F,East Coast,Widget AE,Electronics,S001,18.5,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
5985,C025,P042,2024-10-21,3,53.0,0.012670383347922642,Sam Smith,37,M,Midwest,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
5986,C138,P016,2024-10-21,3,26.0,0.050435901601859984,Sam Parker,18,M,North,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
5987,C036,P013,2024-10-21,2,23.0,0.012904071942680907,Uma Brown,39,M,North,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
5988,C058,P053,2024-10-21,5,22.5,0.059482755708615165,Zoe Carter,51,M,West Coast,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
5989,C067,P026,2024-10-21,8,22.0,0.05163415717713772,Rachel Hill,61,M,East Coast,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
5990,C122,P035,2024-10-21,6,63.0,0.09634336040946574,Mia Clark,40,M,Midwest,Device AI,Electronics,S005,31.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
5991,C108,P010,2024-10-21,3,15.0,0.008566665874538405,Emily Taylor,21,M,South,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
5992,C101,P026,2024-10-21,5,22.0,0.05866837208845885,Karen Hill,69,F,East Coast,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
5993,C010,P037,2024-10-21,2,88.0,0.007883881007605231,Grace White,37,F,East Coast,Appliance AK,Home Appliances,S007,44.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
5994,C031,P010,2024-10-21,7,15.0,0.03705166753021,Dan White,29,F,Midwest,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
5995,C142,P009,2024-10-21,1,36.0,0.06830766919135767,Henry Hill,36,M,Midwest,Tool I,Hardware,S009,18.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
5996,C019,P041,2024-10-21,9,33.5,0.00967423930489343,Alice Hall,35,F,Midwest,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
5997,C097,P050,2024-10-22,3,17.5,0.014058863262364087,Henry Parker,18,F,North,Accessory AX,Accessories,S010,8.75,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
5998,C061,P022,2024-10-22,8,54.0,0.039242658793307496,Paul Young,62,M,Midwest,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
5999,C073,P033,2024-10-22,10,21.0,0.055601061594609785,Mia Allen,36,M,East Coast,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6000,C045,P001,2024-10-22,9,30.0,0.07735194374801657,Leo Green,52,F,Midwest,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6001,C065,P013,2024-10-22,5,23.0,0.026138303119388508,Quinn Hall,64,M,East Coast,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6002,C147,P052,2024-10-22,9,47.5,0.015607447048245626,Karen Hall,66,F,West Coast,Gadget AZ,Home Appliances,S002,23.75,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6003,C128,P026,2024-10-22,5,22.0,0.0035121886743831768,Xander Carter,42,M,Midwest,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6004,C148,P011,2024-10-22,9,32.0,0.055555811197335596,Bob Brown,64,F,South,Widget K,Electronics,S001,16.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6005,C132,P053,2024-10-22,8,22.5,0.06825051551187909,Paul Wright,66,M,North,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6006,C124,P035,2024-10-22,8,63.0,0.0320055847830526,Rachel Allen,24,F,North,Device AI,Electronics,S005,31.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6007,C093,P001,2024-10-22,6,30.0,0.07311943604037352,Rachel Taylor,32,M,Midwest,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6008,C100,P044,2024-10-23,10,10.5,0.06277660323245902,Paul Wright,68,M,East Coast,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6009,C028,P024,2024-10-23,9,11.0,0.09689405036223603,Oscar Green,24,M,South,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6010,C074,P047,2024-10-23,5,82.5,0.06119082575101697,Carol Parker,32,M,South,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6011,C079,P013,2024-10-23,5,23.0,0.07859433563360989,Dan Walker,23,F,Midwest,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6012,C075,P053,2024-10-23,2,22.5,0.04697274350737264,Frank Parker,50,M,East Coast,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6013,C088,P025,2024-10-23,10,65.0,0.08784766644426173,Emily Adams,59,F,East Coast,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6014,C090,P038,2024-10-23,9,39.0,0.04950114387984659,Carol Brown,41,M,North,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6015,C016,P040,2024-10-23,4,13.0,0.08279267565155224,Uma Jones,66,F,East Coast,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6016,C024,P019,2024-10-23,10,38.0,0.013417984468258704,Nina Baker,54,F,East Coast,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
6017,C005,P032,2024-10-23,4,48.0,0.061062542708400364,Quinn Adams,69,M,West Coast,Gadget AF,Home Appliances,S002,24.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6018,C115,P018,2024-10-23,8,43.0,0.047594256129105894,Bob Parker,25,M,West Coast,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6019,C111,P032,2024-10-23,3,48.0,0.0028076689484984544,Grace Walker,21,F,Midwest,Gadget AF,Home Appliances,S002,24.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6020,C113,P038,2024-10-23,6,39.0,0.026395001134423824,Paul Brown,64,F,South,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6021,C036,P027,2024-10-23,4,85.0,0.0297265114918581,Uma Brown,39,M,North,Appliance AA,Home Appliances,S007,42.5,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6022,C132,P003,2024-10-23,6,20.0,0.09723410305382303,Paul Wright,66,M,North,Tool C,Hardware,S003,10.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6023,C089,P015,2024-10-23,7,70.0,0.0673754596866675,Tina Clark,43,F,North,Device O,Electronics,S005,35.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6024,C066,P014,2024-10-23,1,12.0,0.051932665026681195,Sam Brown,32,M,South,Accessory N,Accessories,S004,6.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6025,C013,P037,2024-10-23,9,88.0,0.006747760136175118,Victor Baker,70,F,Midwest,Appliance AK,Home Appliances,S007,44.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6026,C139,P053,2024-10-24,6,22.5,0.07812049595612751,Nina Young,53,M,North,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6027,C146,P053,2024-10-24,2,22.5,0.09296266806377423,Dan Allen,64,M,North,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6028,C113,P015,2024-10-24,1,70.0,0.08877184779641069,Paul Brown,64,F,South,Device O,Electronics,S005,35.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6029,C006,P047,2024-10-24,6,82.5,0.011033965417591808,Grace Hall,56,F,East Coast,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6030,C114,P017,2024-10-24,7,80.0,0.008949244028513315,Nina Carter,59,F,East Coast,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6031,C026,P011,2024-10-24,2,32.0,0.0037881130615664673,Nina Allen,24,M,South,Widget K,Electronics,S001,16.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6032,C078,P005,2024-10-24,6,60.0,0.03671702011059352,Alice Hill,64,M,North,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6033,C025,P048,2024-10-24,1,44.5,0.06377245259204793,Sam Smith,37,M,Midwest,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6034,C063,P013,2024-10-24,5,23.0,0.026676153099391055,Karen Wright,26,M,West Coast,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6035,C109,P027,2024-10-24,7,85.0,0.051246618717493524,Oscar Clark,62,F,South,Appliance AA,Home Appliances,S007,42.5,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6036,C076,P044,2024-10-24,9,10.5,0.07639799621790119,Grace White,51,M,West Coast,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6037,C092,P016,2024-10-24,9,26.0,0.034226687658012615,Xander Walker,54,F,North,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6038,C013,P019,2024-10-24,6,38.0,0.08260491756735755,Victor Baker,70,F,Midwest,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
6039,C092,P014,2024-10-24,9,12.0,0.06539311918682149,Xander Walker,54,F,North,Accessory N,Accessories,S004,6.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6040,C054,P049,2024-10-24,7,39.5,0.021437212282109222,Alice Allen,62,F,Midwest,Tool AW,Hardware,S009,19.75,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
6041,C040,P011,2024-10-24,4,32.0,0.07378966393481884,Frank White,53,M,South,Widget K,Electronics,S001,16.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6042,C100,P033,2024-10-24,1,21.0,0.05785538579146846,Paul Wright,68,M,East Coast,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6043,C004,P018,2024-10-25,10,43.0,0.08530998452309876,Paul Green,45,M,North,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6044,C057,P010,2024-10-25,3,15.0,0.04666024174930864,Sam Hall,51,M,North,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6045,C137,P011,2024-10-25,7,32.0,0.061549932893004894,Uma Young,19,M,East Coast,Widget K,Electronics,S001,16.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6046,C123,P046,2024-10-25,5,25.5,0.007513976072192752,Rachel Young,22,F,West Coast,Item AT,Office Supplies,S006,12.75,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6047,C088,P010,2024-10-25,4,15.0,0.004736076250302546,Emily Adams,59,F,East Coast,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6048,C022,P028,2024-10-25,9,46.0,0.09889815761946401,Nina Taylor,60,F,South,Widget AB,Electronics,S008,23.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6049,C038,P012,2024-10-25,8,44.0,0.018906581575267215,Wendy Allen,63,F,South,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6050,C052,P043,2024-10-25,4,28.0,0.08687592404049593,Jack Allen,31,M,North,Tool AQ,Hardware,S003,14.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6051,C124,P046,2024-10-25,4,25.5,0.05433740519331043,Rachel Allen,24,F,North,Item AT,Office Supplies,S006,12.75,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6052,C044,P017,2024-10-25,2,80.0,0.08799215425927753,Oscar Adams,21,F,South,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6053,C098,P040,2024-10-25,3,13.0,0.02205497418876097,Henry Hall,60,F,Midwest,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6054,C015,P020,2024-10-25,7,17.0,0.08074127024310167,Henry Parker,70,F,South,Accessory T,Accessories,S010,8.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6055,C050,P043,2024-10-25,7,28.0,0.07894192707511907,Emily Lee,70,M,East Coast,Tool AQ,Hardware,S003,14.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6056,C127,P006,2024-10-25,5,25.0,0.032137501570394134,Nina White,67,F,Midwest,Item F,Office Supplies,S006,12.5,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6057,C012,P053,2024-10-25,7,22.5,0.029098684230582372,Frank Young,23,F,South,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6058,C019,P053,2024-10-25,6,22.5,0.07564269112164308,Alice Hall,35,F,Midwest,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6059,C037,P038,2024-10-25,4,39.0,0.08298647962598717,Dan White,21,F,Midwest,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6060,C122,P033,2024-10-25,10,21.0,0.07282494831695757,Mia Clark,40,M,Midwest,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6061,C138,P005,2024-10-25,2,60.0,0.0970236053153532,Sam Parker,18,M,North,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6062,C066,P039,2024-10-25,1,35.0,0.07842666609853471,Sam Brown,32,M,South,Tool AM,Hardware,S009,17.5,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
6063,C036,P041,2024-10-25,8,33.5,0.053566438338552985,Uma Brown,39,M,North,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6064,C090,P041,2024-10-25,3,33.5,0.07243244572463603,Carol Brown,41,M,North,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6065,C088,P042,2024-10-25,5,53.0,0.018003117723943685,Emily Adams,59,F,East Coast,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6066,C060,P011,2024-10-26,5,32.0,0.06420187799692731,Alice Adams,38,M,East Coast,Widget K,Electronics,S001,16.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6067,C067,P041,2024-10-26,5,33.5,0.026409693214295562,Rachel Hill,61,M,East Coast,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6068,C089,P052,2024-10-26,4,47.5,0.07955669026645852,Tina Clark,43,F,North,Gadget AZ,Home Appliances,S002,23.75,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6069,C029,P001,2024-10-26,4,30.0,0.016549768625220153,Quinn Taylor,38,M,West Coast,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6070,C031,P025,2024-10-26,10,65.0,0.05342509207179802,Dan White,29,F,Midwest,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6071,C018,P029,2024-10-26,2,40.0,0.0690936739736578,Emily Walker,68,F,East Coast,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
6072,C003,P038,2024-10-26,9,39.0,0.09418484804231478,Tina Parker,65,F,West Coast,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6073,C024,P016,2024-10-26,4,26.0,0.06300618408973051,Nina Baker,54,F,East Coast,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6074,C016,P041,2024-10-26,8,33.5,0.04480946922264576,Uma Jones,66,F,East Coast,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6075,C020,P012,2024-10-26,5,44.0,0.01712962029074584,Zoe Adams,19,F,Midwest,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6076,C040,P031,2024-10-26,2,37.0,0.09499189313751798,Frank White,53,M,South,Widget AE,Electronics,S001,18.5,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6077,C095,P036,2024-10-26,8,26.5,0.06320882651095744,Tina Taylor,52,F,South,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6078,C013,P005,2024-10-26,5,60.0,0.0412522639918016,Victor Baker,70,F,Midwest,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6079,C038,P016,2024-10-26,3,26.0,0.0924788248960846,Wendy Allen,63,F,South,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6080,C038,P050,2024-10-27,1,17.5,0.023163106475629736,Wendy Allen,63,F,South,Accessory AX,Accessories,S010,8.75,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6081,C059,P026,2024-10-27,7,22.0,0.004623429358078024,Yara Lee,36,M,North,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6082,C038,P040,2024-10-27,8,13.0,0.09574615988530813,Wendy Allen,63,F,South,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6083,C070,P013,2024-10-27,3,23.0,0.02668714846935524,Nina Lee,33,F,Midwest,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6084,C061,P011,2024-10-27,2,32.0,0.036185463787488416,Paul Young,62,M,Midwest,Widget K,Electronics,S001,16.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6085,C005,P017,2024-10-27,8,80.0,0.09182559094576924,Quinn Adams,69,M,West Coast,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6086,C023,P002,2024-10-27,10,50.0,0.0043333743172063515,Uma Hall,65,M,North,Gadget B,Home Appliances,S002,25.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6087,C121,P047,2024-10-27,8,82.5,0.01285831191435858,Leo Carter,65,M,Midwest,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6088,C084,P041,2024-10-27,1,33.5,0.08316073217066644,Frank Brown,36,M,East Coast,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6089,C011,P029,2024-10-27,2,40.0,0.0778151547179546,Frank Wright,55,M,North,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
6090,C025,P019,2024-10-27,4,38.0,0.004120588185827445,Sam Smith,37,M,Midwest,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
6091,C063,P013,2024-10-27,5,23.0,0.08349760966008726,Karen Wright,26,M,West Coast,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6092,C020,P036,2024-10-27,7,26.5,0.02901746529228835,Zoe Adams,19,F,Midwest,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6093,C060,P010,2024-10-27,10,15.0,0.03834993278806224,Alice Adams,38,M,East Coast,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6094,C057,P045,2024-10-27,3,59.5,0.07885370203798457,Sam Hall,51,M,North,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6095,C150,P038,2024-10-27,4,39.0,0.0941504748679369,Wendy Lee,24,M,South,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6096,C041,P033,2024-10-27,5,21.0,0.0633169674338076,Carol Jones,40,F,West Coast,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6097,C136,P024,2024-10-27,10,11.0,0.09305716887328554,Henry Mitchell,54,M,Midwest,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6098,C136,P045,2024-10-27,3,59.5,0.07335169416004565,Henry Mitchell,54,M,Midwest,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6099,C141,P007,2024-10-28,10,90.0,0.033454699718691486,Mia Smith,43,F,Midwest,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6100,C056,P023,2024-10-28,2,24.0,0.05871737202861596,Carol Lee,20,F,Midwest,Tool W,Hardware,S003,12.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
6101,C022,P002,2024-10-28,7,50.0,0.04626743856363555,Nina Taylor,60,F,South,Gadget B,Home Appliances,S002,25.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6102,C150,P047,2024-10-28,1,82.5,0.04186149383115051,Wendy Lee,24,M,South,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6103,C088,P016,2024-10-28,4,26.0,0.09182105161699439,Emily Adams,59,F,East Coast,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6104,C091,P048,2024-10-28,3,44.5,0.021810082606433447,Uma Lee,67,F,Midwest,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6105,C069,P001,2024-10-28,2,30.0,0.042118901025397594,Rachel Brown,44,F,West Coast,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
6106,C036,P024,2024-10-28,6,11.0,0.08445385952853349,Uma Brown,39,M,North,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6107,C026,P038,2024-10-28,3,39.0,0.027016085535033454,Nina Allen,24,M,South,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6108,C020,P004,2024-10-28,4,10.0,0.04778166684386941,Zoe Adams,19,F,Midwest,Accessory D,Accessories,S004,5.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6109,C081,P048,2024-10-28,2,44.5,0.09765368546380142,Jack Young,59,M,South,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
6110,C079,P035,2024-10-28,1,63.0,0.05328250848134045,Dan Walker,23,F,Midwest,Device AI,Electronics,S005,31.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
6111,C071,P036,2024-10-28,10,26.5,0.05288589704490659,Paul Lee,19,F,West Coast,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6112,C041,P027,2024-10-28,10,85.0,0.0487924429607822,Carol Jones,40,F,West Coast,Appliance AA,Home Appliances,S007,42.5,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6113,C071,P022,2024-10-28,7,54.0,0.061433220153852025,Paul Lee,19,F,West Coast,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6114,C110,P022,2024-10-28,8,54.0,0.020131681044299268,Zoe Young,55,M,West Coast,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6115,C134,P020,2024-10-28,5,17.0,0.020592257306841024,Yara Hill,36,M,North,Accessory T,Accessories,S010,8.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
6116,C014,P044,2024-10-28,9,10.5,0.0915086193430058,Dan Clark,43,M,East Coast,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
6117,C053,P007,2024-10-29,6,90.0,0.027695648080310442,Emily Young,68,M,North,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
6118,C004,P022,2024-10-29,9,54.0,0.03832588593618846,Paul Green,45,M,North,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
6119,C120,P036,2024-10-29,7,26.5,0.057977895186996524,Leo Brown,70,F,West Coast,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
6120,C047,P032,2024-10-29,3,48.0,0.03415353099658336,Leo Young,53,M,South,Gadget AF,Home Appliances,S002,24.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
